id_client,score_credit,age,anciennete,solde,nb_produits,carte_credit,membre_actif,salaire_estime,pays,genre,churn
8824,848,44,10,45718.56,1,1,1,53083.43,Allemagne,Homme,1
8825,678,24,5,200844.39,3,1,1,129443.7,France,Femme,0
8826,478,37,2,109872.97,2,1,0,68663.48,France,Femme,0
8827,391,67,9,36771.5,2,0,1,21668.57,France,Homme,0
8828,752,48,11,25074.24,2,1,1,113296.9,Espagne,Homme,0
8829,830,40,9,74485.11,1,1,1,176816.85,France,Femme,1
8830,767,30,5,199503.88,2,0,1,98497.72,Allemagne,Homme,0
8831,685,34,1,91114.96,4,1,1,84615.03,Allemagne,Femme,0
8832,585,21,7,39974.34,2,1,1,48025.51,France,Homme,1
8833,709,74,14,101029.05,2,1,0,86665.72,Allemagne,Femme,0
8834,788,31,11,138827.89,3,0,1,76220.01,France,Homme,0
8835,751,37,5,7396.05,3,0,1,199060.75,Allemagne,Homme,0
8836,383,77,12,156910.45,3,0,1,20636.86,Espagne,Femme,1
8837,694,30,12,98775.19,2,0,1,59186.95,France,Femme,0
8838,730,20,3,2431.47,2,1,1,27696.36,Espagne,Homme,1
8839,394,43,3,168472.35,4,1,0,173622.39,Espagne,Homme,1
8840,483,43,13,178096.91,1,1,1,92202.24,France,Homme,1
8841,370,35,10,157209.95,2,0,0,162309.9,Allemagne,Femme,1
8842,471,49,6,85482.55,1,0,1,143048.51,Allemagne,Femme,1
8843,419,31,13,132401.21,2,1,0,186685.84,Allemagne,Homme,1
8844,701,64,2,96789.43,1,1,0,19396.38,Allemagne,Homme,1
8845,710,20,10,175155.43,3,1,1,53358.79,France,Homme,1
8846,397,18,2,145895.05,2,1,1,144876.07,Allemagne,Homme,0
8847,840,43,5,20449.78,4,1,1,123266.4,France,Homme,1
8848,388,41,8,160773.39,1,0,1,143512.15,France,Homme,1
8849,636,66,0,171809.6,3,1,1,121463.75,Espagne,Homme,0
8850,839,52,4,92675.55,4,0,0,122488.92,France,Homme,1
8851,359,31,0,218946.45,3,1,1,187526.19,Allemagne,Femme,0
8852,379,20,0,210753.59,2,1,1,185439.06,France,Femme,1
8853,593,30,2,43791.63,4,1,1,22029.38,France,Femme,1
8854,623,64,2,226066.58,1,0,0,91528.68,Allemagne,Femme,1
8855,793,67,3,110218.09,1,1,1,109455.57,France,Femme,0
8856,437,31,2,180937.41,4,0,1,81212.33,France,Homme,1
8857,593,38,5,203524.25,1,0,1,24168.31,France,Homme,1
8858,730,43,11,126278.11,3,1,1,102375.19,Allemagne,Homme,0
8859,678,20,14,99775.48,4,1,1,195503.83,France,Homme,0
8860,828,68,3,228862.84,1,1,1,28359.09,France,Femme,1
8861,364,57,7,57713.39,3,1,0,166085.51,Allemagne,Homme,0
8862,353,21,0,64242.52,1,0,1,51195.73,France,Femme,1
8863,540,53,7,90405.08,3,0,1,121707.06,France,Femme,0
8864,517,68,10,214866.44,2,0,1,86600.68,Espagne,Femme,0
8865,358,60,0,234697.07,3,1,1,79566.53,France,Femme,1
8866,458,18,10,55016.93,1,1,1,176026.52,France,Homme,1
8867,486,57,0,215967.54,3,1,1,195092.83,Allemagne,Femme,0
8868,503,64,6,64550.74,1,1,1,86533.42,France,Homme,1
8869,737,50,0,242660.31,4,1,1,133482.02,France,Femme,0
8870,558,24,8,149351.97,4,1,1,117936.54,Allemagne,Homme,0
8871,621,70,13,1771.62,2,0,1,29230.5,France,Homme,0
8872,492,69,14,8532.48,3,1,1,22614.76,France,Homme,0
8873,448,69,7,36871.13,2,1,1,158079.91,France,Homme,1
8874,726,73,12,46893.29,4,1,1,87988.84,France,Homme,0
8875,657,28,14,191904.78,3,0,1,71901.22,Espagne,Homme,0
8876,418,44,0,55691.47,3,0,1,197332.81,France,Femme,0
8877,596,78,1,242285.41,2,1,1,30767.55,Allemagne,Homme,0
8878,610,31,1,159028.01,2,0,1,64776.57,France,Homme,0
8879,625,39,1,173129.38,3,1,1,173508.31,Allemagne,Femme,0
8880,428,33,5,54454.13,3,0,1,91774.77,France,Femme,0
8881,495,63,3,223176.58,3,1,1,123085.71,Allemagne,Homme,0
8882,460,29,7,166953.64,2,1,1,23950.7,Espagne,Femme,1
8883,607,66,0,216101.41,1,1,1,185254.0,France,Femme,1
8884,442,63,14,239120.27,4,1,1,40329.96,France,Femme,0
8885,362,27,9,31410.24,4,1,1,54472.73,Espagne,Homme,1
8886,609,41,13,24146.81,2,1,0,44007.3,Espagne,Femme,1
8887,775,78,3,200851.96,3,1,1,107037.6,France,Femme,1
8888,458,63,9,216531.51,4,0,1,166117.97,Espagne,Homme,0
8889,679,35,10,145940.36,4,0,1,64380.72,Allemagne,Femme,0
8890,538,39,4,91500.14,4,0,1,41329.28,France,Homme,0
8891,444,26,8,163157.41,4,0,0,90835.5,Espagne,Homme,1
8892,454,34,4,76416.02,3,1,1,196606.19,Allemagne,Femme,0
8893,357,55,12,59596.42,2,1,1,17045.74,Espagne,Homme,1
8894,416,57,10,122036.3,3,1,1,108239.62,France,Femme,1
8895,845,75,2,54038.46,3,0,1,138833.1,Allemagne,Homme,0
8896,540,30,10,120925.9,4,1,1,164243.34,France,Homme,1
8897,715,67,3,239151.63,4,1,1,153045.3,Allemagne,Femme,1
8898,605,54,9,209946.01,3,1,1,28769.11,France,Homme,0
8899,358,23,6,235407.73,3,1,1,100446.03,France,Homme,1
8900,827,38,0,201582.24,3,1,1,29568.67,Allemagne,Homme,1
8901,466,68,10,88687.73,1,1,0,129673.23,France,Homme,1
8902,616,53,5,203011.31,4,1,1,29250.84,Espagne,Homme,1
8903,448,24,7,230728.94,2,1,0,23956.74,Allemagne,Femme,1
8904,834,53,0,236758.95,2,1,1,71615.21,Allemagne,Homme,0
8905,647,42,7,170799.46,2,0,1,188683.89,France,Homme,0
8906,746,28,6,52841.66,1,1,1,146349.36,Allemagne,Femme,0
8907,513,61,0,9932.29,1,1,0,15744.81,Allemagne,Homme,0
8908,725,31,8,36800.06,2,0,1,67674.68,Espagne,Femme,0
8909,490,62,10,241386.73,2,0,1,18237.11,Espagne,Femme,0
8910,617,46,2,115524.21,2,1,1,69447.52,France,Femme,0
8911,386,27,1,213746.5,3,1,1,141816.05,Allemagne,Homme,1
8912,423,67,6,116261.04,4,1,0,155559.05,Allemagne,Homme,1
8913,422,65,10,165204.4,1,0,1,163759.94,Allemagne,Homme,0
8914,657,22,2,6035.19,1,1,0,183348.17,Espagne,Homme,1
8915,548,25,0,62466.24,3,1,1,82671.75,Espagne,Femme,0
8916,479,63,9,109067.32,1,1,0,174580.58,Allemagne,Homme,1
8917,595,22,12,157657.76,2,1,1,149618.71,Allemagne,Homme,1
8918,661,75,2,42880.3,1,1,0,114484.83,Espagne,Homme,0
8919,409,77,5,191137.87,3,0,1,191606.69,Espagne,Femme,1
8920,628,41,2,91101.18,4,0,1,190332.07,France,Femme,1
8921,452,57,4,204358.82,2,0,1,181056.79,Allemagne,Femme,0
8922,645,74,8,24492.27,1,1,1,52412.05,Espagne,Homme,0
8923,669,43,6,169939.15,2,1,1,53459.05,France,Femme,0
8924,836,23,1,73332.08,4,1,1,181685.55,France,Femme,0
8925,690,33,0,198845.79,1,1,0,88613.93,France,Femme,0
8926,500,77,6,100542.61,2,1,0,162527.19,France,Homme,1
8927,506,53,3,166337.41,3,0,1,142084.01,Espagne,Homme,0
8928,555,29,10,233576.32,3,0,1,156036.01,France,Homme,0
8929,823,28,6,5156.66,4,1,1,19860.66,Allemagne,Femme,1
8930,528,20,5,2779.2,4,1,1,94542.07,Espagne,Homme,0
8931,546,61,6,192569.81,4,1,0,173562.3,Espagne,Homme,1
8932,572,79,3,161598.26,1,0,1,105636.24,France,Femme,0
8933,438,54,2,73244.93,4,1,1,142674.77,France,Homme,1
8934,636,23,11,123599.18,1,1,1,154851.1,France,Femme,1
8935,783,36,4,10483.92,2,1,0,37340.3,France,Homme,1
8936,625,35,2,48111.4,3,1,1,43812.93,France,Femme,0
8937,585,33,13,106124.09,2,1,1,149042.42,France,Femme,0
8938,532,40,2,208511.1,3,1,0,25095.55,France,Homme,0
8939,558,60,3,119916.8,4,1,1,78250.63,France,Homme,0
8940,842,54,7,146590.63,2,1,1,184845.47,France,Femme,1
8941,479,26,1,218438.45,2,0,1,121255.83,Espagne,Homme,0
8942,502,20,3,77204.73,4,1,1,183438.53,Allemagne,Femme,0
8943,362,79,10,175174.83,2,1,1,72242.04,Allemagne,Homme,1
8944,471,25,2,215416.81,1,0,1,132775.89,Espagne,Femme,1
8945,708,55,6,50653.93,3,1,1,68047.41,France,Homme,0
8946,569,21,1,89119.54,4,1,1,35557.53,Allemagne,Femme,0
8947,455,29,0,244952.54,1,0,1,198278.63,France,Femme,0
8948,724,61,9,245804.64,1,1,1,47602.95,France,Homme,1
8949,419,48,0,55807.48,4,0,0,49869.27,France,Homme,0
8950,544,42,5,16611.46,2,1,1,170754.9,France,Homme,1
8951,535,70,2,67730.4,3,1,1,163413.84,France,Femme,0
8952,448,33,6,99432.99,1,1,1,195898.52,Espagne,Femme,1
8953,431,59,7,110251.4,2,1,1,28272.64,Allemagne,Homme,1
8954,424,71,4,154701.58,4,1,1,32413.23,France,Femme,0
8955,723,31,4,224875.69,4,1,1,98012.09,Allemagne,Femme,0
8956,689,30,11,82587.0,3,1,0,124473.27,Espagne,Femme,1
8957,541,58,1,212496.13,4,1,0,22035.4,France,Femme,0
8958,674,24,7,23369.73,3,0,1,44302.11,Allemagne,Homme,1
8959,816,29,9,10468.67,4,1,1,145117.06,Espagne,Homme,0
8960,563,54,12,126011.3,4,0,0,138679.86,Allemagne,Femme,0
8961,664,67,0,14915.56,1,0,0,31591.95,Allemagne,Homme,1
8962,793,21,9,98122.45,2,0,0,187358.24,Espagne,Homme,0
8963,816,19,8,224194.53,1,0,1,62131.3,Allemagne,Femme,1
8964,731,52,0,60370.76,3,1,1,179137.67,Espagne,Homme,0
8965,716,75,0,176493.94,1,1,1,185752.81,France,Homme,0
8966,667,61,0,75591.35,4,1,1,105662.9,Espagne,Homme,0
8967,493,20,6,11230.01,4,1,1,91213.8,Allemagne,Femme,0
8968,733,21,3,139172.65,2,1,1,66455.35,France,Femme,0
8969,565,55,11,208713.37,3,1,1,164365.67,Espagne,Homme,1
8970,710,29,6,102367.11,4,1,1,51368.89,Espagne,Homme,0
8971,673,36,4,154323.46,2,0,0,130093.05,France,Homme,0
8972,364,27,11,225005.9,2,1,1,119919.8,Espagne,Homme,1
8973,566,79,13,197423.63,4,1,1,61045.57,France,Homme,0
8974,841,18,6,48469.1,4,1,1,196863.73,France,Homme,0
8975,788,34,9,183345.99,3,1,1,171569.98,France,Homme,0
8976,384,33,13,125473.26,2,1,1,18797.76,Espagne,Femme,1
8977,532,26,6,186491.7,2,1,1,93116.7,Allemagne,Femme,0
8978,619,74,3,123628.89,2,1,1,81409.81,France,Femme,0
8979,782,70,1,31989.54,3,1,1,178319.71,Allemagne,Homme,0
8980,816,26,7,142477.36,2,1,1,63931.67,France,Femme,0
8981,707,76,1,123033.5,1,1,1,199713.37,Allemagne,Femme,1
8982,449,72,8,129480.43,1,1,1,52014.72,France,Homme,1
8983,356,26,4,219725.61,2,0,0,60118.65,France,Homme,1
8984,379,29,8,223709.26,1,1,0,138225.1,Espagne,Homme,1
8985,816,72,14,113384.28,1,1,1,44795.52,Allemagne,Homme,0
8986,654,58,8,113933.01,3,1,1,179428.41,Allemagne,Homme,0
8987,822,32,13,128796.74,2,1,0,35336.89,Allemagne,Homme,1
8988,493,19,7,129897.32,3,1,1,196913.72,France,Homme,1
8989,460,28,7,237596.79,2,1,1,176808.98,Allemagne,Femme,0
8990,581,28,3,162350.12,4,1,0,170336.45,France,Homme,0
8991,528,25,13,69364.25,1,1,1,90335.21,France,Homme,0
8992,421,72,3,132884.2,3,1,1,110023.71,Allemagne,Femme,0
8993,559,49,13,156805.9,3,0,0,99426.21,Allemagne,Homme,1
8994,569,23,1,159942.93,4,1,1,197673.98,Espagne,Homme,1
8995,429,70,3,146313.56,4,1,1,21442.8,Allemagne,Homme,0
8996,849,37,3,44434.04,1,0,1,85616.16,Espagne,Homme,1
8997,432,56,5,8398.3,1,1,1,194151.84,Allemagne,Femme,1
8998,391,52,2,84460.76,2,1,1,83337.19,Allemagne,Homme,0
8999,622,25,1,106880.54,2,0,0,88700.92,France,Femme,1
9000,540,67,14,15451.06,4,1,1,131790.64,Allemagne,Homme,0
9001,522,66,7,203741.83,1,0,1,182844.73,Allemagne,Femme,0
9002,810,60,1,86019.36,1,0,1,69486.6,France,Femme,0
9003,356,51,7,228408.19,4,1,0,190307.0,France,Homme,1
9004,504,74,6,38602.53,4,1,1,67273.91,France,Homme,1
9005,359,70,2,14233.74,3,0,1,165847.98,France,Homme,1
9006,383,76,5,120579.03,4,1,1,66030.06,France,Homme,0
9007,385,73,5,47282.33,3,0,0,28501.98,France,Homme,0
9008,758,36,9,234349.82,2,0,1,165275.97,Espagne,Homme,0
9009,355,24,13,2575.85,4,0,1,98264.13,Espagne,Homme,1
9010,757,48,4,103154.92,4,0,0,87288.55,Espagne,Homme,0
9011,751,35,12,231686.94,4,1,1,94528.35,Allemagne,Femme,0
9012,564,57,7,96104.55,3,1,1,128141.61,Allemagne,Homme,1
9013,483,31,14,23277.32,4,0,1,63598.29,Espagne,Homme,0
9014,634,56,10,75723.74,4,1,1,58895.79,France,Homme,0
9015,475,77,11,124502.6,1,1,1,104436.26,France,Femme,0
9016,758,70,4,46287.92,1,1,1,21592.17,France,Femme,1
9017,788,77,6,116640.43,1,1,1,133927.14,Allemagne,Femme,1
9018,686,76,5,209085.8,4,1,0,167226.15,Allemagne,Femme,0
9019,523,53,10,218154.49,1,0,1,149572.11,France,Homme,1
9020,501,34,14,12315.18,2,1,1,101820.96,Allemagne,Homme,0
9021,680,54,6,40225.84,1,0,1,119597.21,Allemagne,Femme,1
9022,375,61,12,68822.53,4,0,0,19843.44,France,Homme,0
9023,732,26,8,148716.46,1,1,1,183785.45,Allemagne,Femme,0
9024,464,75,2,90248.69,1,1,1,118241.57,Allemagne,Femme,1
9025,731,37,9,211010.23,1,1,0,73535.69,France,Femme,1
9026,831,62,6,179167.97,2,1,1,69312.73,France,Homme,0
9027,633,74,12,25114.01,2,1,1,137036.75,France,Homme,1
9028,736,45,9,156139.38,3,1,0,123100.85,Espagne,Homme,1
9029,424,67,2,28253.16,4,1,1,49750.88,Allemagne,Homme,0
9030,515,37,12,63758.92,2,1,1,90835.04,France,Femme,0
9031,538,58,1,44467.66,2,1,1,140093.55,France,Homme,0
9032,427,53,11,43265.49,2,1,1,70066.13,France,Femme,0
9033,784,70,6,154098.88,4,0,1,109216.17,France,Femme,0
9034,439,44,3,140901.23,3,1,1,62152.67,Allemagne,Homme,1
9035,525,25,0,44007.04,4,0,1,28261.08,France,Femme,1
9036,370,49,5,247543.2,1,1,1,86825.47,France,Femme,0
9037,403,18,10,105459.18,3,0,1,150434.29,France,Femme,1
9038,533,34,5,24267.33,1,1,1,54562.33,France,Femme,1
9039,708,74,5,30142.25,2,0,0,154583.13,Espagne,Homme,1
9040,571,26,1,145973.43,4,1,1,138856.08,France,Homme,0
9041,664,37,0,244767.35,1,0,1,108863.52,France,Homme,1
9042,677,62,2,142987.78,3,1,1,194719.3,Espagne,Femme,0
9043,528,49,11,237260.37,1,1,0,178431.69,France,Femme,1
9044,625,19,13,111033.21,1,0,1,119187.6,France,Femme,1
9045,461,49,1,108960.28,2,1,0,118189.28,France,Homme,1
9046,573,62,5,125001.84,1,1,0,66387.69,France,Homme,0
9047,563,26,12,174356.36,1,1,1,185236.71,Allemagne,Femme,0
9048,408,47,11,91903.99,2,1,0,180746.78,France,Homme,1
9049,676,37,5,215971.51,3,0,1,152280.53,France,Femme,1
9050,742,55,12,7320.35,2,1,1,38658.18,Espagne,Homme,1
9051,458,77,4,109941.05,1,0,1,145174.5,France,Femme,1
9052,734,18,9,127747.96,4,0,1,61826.08,Allemagne,Homme,0
9053,506,77,9,151758.06,2,0,1,49929.81,Espagne,Femme,0
9054,540,74,4,69017.98,2,0,1,155454.16,Espagne,Femme,0
9055,549,22,8,106869.99,1,1,0,192550.59,France,Homme,1
9056,661,52,13,121134.44,4,1,1,35147.56,Espagne,Femme,1
9057,545,53,4,171727.49,3,1,1,45335.57,Allemagne,Homme,0
9058,384,18,12,193386.05,4,1,1,55558.38,Allemagne,Homme,0
9059,728,31,9,184456.83,2,1,1,193138.55,Allemagne,Femme,0
9060,736,26,5,85395.76,4,0,1,143833.68,France,Femme,0
9061,595,47,10,249862.63,3,0,1,140483.27,France,Femme,0
9062,586,41,3,212166.33,4,1,1,108429.96,Allemagne,Femme,0
9063,453,21,9,65005.84,4,1,1,114455.22,France,Homme,1
9064,356,67,13,48776.45,4,1,0,68682.05,Allemagne,Homme,0
9065,632,31,13,78505.31,2,1,1,43591.39,France,Homme,0
9066,350,42,14,113086.21,1,0,1,159350.95,Allemagne,Homme,0
9067,568,21,0,212699.84,1,0,1,102078.16,France,Homme,0
9068,813,42,3,194590.57,4,1,0,62361.61,France,Femme,0
9069,579,27,1,212811.53,2,1,1,132064.5,Allemagne,Femme,1
9070,804,52,9,67989.28,2,1,1,53749.96,France,Femme,0
9071,521,72,2,148365.31,2,1,0,105423.62,Allemagne,Homme,1
9072,436,24,6,70812.27,1,1,0,50190.72,Allemagne,Femme,1
9073,390,59,6,27255.79,2,1,0,155539.21,France,Femme,1
9074,472,30,0,171049.44,4,0,1,74348.35,France,Femme,1
9075,680,21,7,35749.39,1,1,1,96714.31,France,Homme,1
9076,647,67,6,166924.44,2,0,1,154653.03,Allemagne,Homme,0
9077,722,60,0,161991.08,4,0,1,137025.33,Espagne,Femme,1
9078,766,74,7,202562.11,1,1,1,88945.1,France,Femme,1
9079,527,53,13,34888.65,2,1,1,28140.18,France,Femme,0
9080,412,73,13,195870.04,3,1,1,185497.29,France,Femme,1
9081,833,31,1,249819.13,4,0,1,16466.16,France,Homme,0
9082,514,35,7,212760.61,3,1,1,150899.92,Espagne,Homme,0
9083,838,25,2,187953.02,1,0,1,189899.74,France,Homme,0
9084,536,49,9,165541.34,2,1,1,71734.14,France,Femme,1
9085,732,44,6,105445.37,4,1,1,28956.84,Allemagne,Homme,0
9086,558,59,12,182625.04,4,0,1,61165.83,Allemagne,Femme,0
9087,576,54,5,181044.51,4,0,0,72982.38,Allemagne,Homme,1
9088,781,40,4,157874.57,3,0,0,98494.25,France,Homme,0
9089,738,24,14,199069.59,2,1,1,112169.23,Allemagne,Femme,0
9090,397,29,10,112190.97,2,1,1,149186.1,Allemagne,Homme,1
9091,573,42,9,30313.18,2,1,1,181669.31,France,Homme,0
9092,352,20,13,139766.93,3,1,0,100986.81,France,Femme,1
9093,721,43,10,66260.88,1,1,1,153070.76,Espagne,Femme,0
9094,524,21,1,96108.27,3,1,1,38531.8,France,Homme,0
9095,795,59,1,4353.73,1,1,1,75824.89,Allemagne,Homme,0
9096,448,53,12,95697.65,3,1,1,36844.66,Allemagne,Homme,0
9097,465,32,11,202200.28,2,0,0,142972.12,Allemagne,Femme,1
9098,619,49,14,135680.59,2,1,1,182914.39,Allemagne,Homme,1
9099,796,46,0,2450.13,2,1,1,179475.75,Allemagne,Femme,1
9100,717,27,13,117460.96,3,0,1,75392.94,Espagne,Femme,0
9101,602,38,8,72862.91,4,1,0,58330.6,France,Homme,1
9102,666,79,10,119387.66,3,0,1,65699.3,Allemagne,Femme,0
9103,764,71,7,101173.18,1,0,1,68156.9,Allemagne,Homme,1
9104,444,33,7,232994.8,3,0,1,30215.47,Allemagne,Homme,0
9105,622,64,0,10294.32,1,1,1,39668.67,Espagne,Femme,1
9106,729,36,4,170897.0,3,1,0,54679.47,Allemagne,Homme,1
9107,373,46,11,212756.65,4,0,1,16511.27,France,Femme,0
9108,465,69,5,239809.65,4,0,1,23737.55,Espagne,Femme,0
9109,500,68,14,44409.06,2,1,1,144231.8,France,Femme,1
9110,687,35,1,132826.2,4,1,0,129574.89,Allemagne,Femme,1
9111,399,75,9,10897.39,3,1,1,189903.12,Allemagne,Femme,1
9112,555,61,14,124795.88,4,1,1,89325.07,France,Homme,0
9113,847,74,4,31364.52,2,1,1,97201.36,Allemagne,Femme,1
9114,684,33,5,209474.17,3,1,1,27531.0,France,Homme,0
9115,428,18,8,28467.5,1,0,0,43166.37,Espagne,Homme,1
9116,419,65,14,128322.09,3,0,0,142947.37,Allemagne,Femme,0
9117,376,19,9,130274.02,2,1,1,58482.35,France,Homme,0
9118,620,73,0,242912.62,4,1,1,158056.31,France,Homme,0
9119,399,32,12,163745.17,4,1,0,145550.81,France,Homme,1
9120,641,56,9,71960.07,3,1,1,153243.55,Espagne,Homme,0
9121,596,45,2,60199.83,1,0,0,142757.79,France,Homme,0
9122,613,18,11,32062.05,1,1,1,145917.61,France,Homme,1
9123,428,22,8,189128.68,1,1,1,116157.91,France,Homme,0
9124,736,59,14,172689.16,1,1,1,140473.85,Espagne,Femme,1
9125,539,39,13,152469.28,3,0,1,112343.18,France,Homme,0
9126,396,70,0,10210.11,4,1,1,53126.39,Allemagne,Homme,1
9127,810,53,0,190707.22,1,1,1,55257.4,France,Homme,0
9128,710,63,0,160471.89,3,1,0,89981.0,France,Homme,1
9129,703,30,6,240972.22,3,1,1,17574.72,France,Homme,0
9130,821,18,12,146800.53,3,1,1,179519.92,Allemagne,Femme,0
9131,837,33,4,75987.98,1,1,1,64629.25,Espagne,Femme,0
9132,701,72,5,95380.14,1,1,1,24534.54,France,Femme,1
9133,538,58,12,43960.18,3,1,1,93518.74,Allemagne,Femme,0
9134,765,39,14,180728.55,3,0,1,165885.61,France,Femme,0
9135,605,49,13,176930.42,3,0,1,88510.26,Allemagne,Homme,0
9136,571,33,7,50162.5,4,1,1,63596.37,Allemagne,Femme,0
9137,721,68,13,39622.33,4,1,1,115806.94,France,Femme,0
9138,590,32,12,19251.23,2,1,1,121260.39,France,Homme,0
9139,618,75,1,227993.94,2,0,1,155450.09,Espagne,Femme,1
9140,350,63,12,58267.46,1,0,1,162954.41,France,Femme,0
9141,383,69,1,86040.88,4,1,1,145648.43,Espagne,Femme,0
9142,795,59,2,70126.13,2,0,1,15839.65,France,Homme,0
9143,428,70,12,103406.15,3,1,1,15384.51,France,Homme,0
9144,585,29,2,178512.2,3,1,1,195828.25,France,Femme,0
9145,683,77,12,217648.91,1,0,1,63877.94,Espagne,Homme,0
9146,726,18,2,45649.69,1,1,1,67234.82,Allemagne,Homme,1
9147,698,70,3,171603.09,2,1,1,150464.6,Allemagne,Homme,0
9148,447,34,2,88140.54,3,0,0,122593.36,France,Femme,0
9149,431,58,1,245131.79,1,1,1,100759.42,France,Femme,0
9150,804,72,8,74729.79,1,0,1,36541.34,Espagne,Femme,0
9151,826,68,5,1798.24,4,1,0,30075.22,Espagne,Homme,1
9152,764,74,2,128909.99,2,0,1,145170.29,Allemagne,Femme,1
9153,541,67,8,37682.77,1,1,1,38051.83,Allemagne,Femme,0
9154,602,45,14,11123.61,2,1,1,95624.9,Allemagne,Femme,0
9155,758,24,3,174567.31,3,0,1,151183.32,Allemagne,Femme,1
9156,387,26,3,183064.82,2,0,1,185791.8,Allemagne,Femme,0
9157,363,39,7,115174.75,1,1,1,176613.42,Espagne,Femme,0
9158,741,43,6,169221.38,4,1,1,174846.23,Allemagne,Femme,0
9159,696,70,14,134559.86,2,1,1,81322.1,Allemagne,Homme,1
9160,659,29,6,157450.28,2,0,1,186526.6,France,Femme,0
9161,735,24,9,149175.99,3,1,1,141477.53,Espagne,Homme,0
9162,558,63,6,166455.69,4,1,1,179000.22,Allemagne,Homme,0
9163,706,64,9,49907.66,2,0,0,31451.04,Espagne,Homme,1
9164,811,32,10,67176.66,4,1,1,22318.26,Allemagne,Homme,1
9165,438,55,4,109990.79,1,0,1,94484.58,France,Homme,1
9166,405,38,14,111532.0,4,1,1,168182.79,Allemagne,Homme,1
9167,443,31,6,193602.93,1,1,1,90578.56,Espagne,Femme,1
9168,442,19,3,91848.41,3,0,0,178659.72,France,Femme,1
9169,689,25,7,40626.29,3,1,1,58433.08,Espagne,Homme,0
9170,434,62,8,62866.49,3,1,1,22278.66,Allemagne,Homme,0
9171,794,72,12,53683.38,1,1,1,155837.96,France,Homme,0
9172,594,23,11,182915.0,2,0,1,130841.15,France,Femme,1
9173,371,54,2,117584.9,1,0,0,96416.75,France,Homme,1
9174,640,54,6,177157.67,4,1,1,171372.67,France,Homme,1
9175,834,74,11,104054.92,4,0,1,167472.51,Espagne,Homme,0
9176,621,50,9,222433.9,1,1,1,75038.83,Allemagne,Femme,0
9177,655,58,8,245880.08,3,1,1,170025.17,France,Homme,0
9178,471,23,0,167460.63,3,1,1,78854.31,France,Homme,1
9179,477,69,1,215953.14,4,1,1,130052.02,France,Homme,0
9180,462,43,6,126983.32,4,1,1,50612.06,Espagne,Femme,0
9181,776,79,14,233655.21,2,1,0,63875.55,Allemagne,Homme,0
9182,622,56,12,207896.62,2,1,0,97857.45,France,Femme,1
9183,685,58,1,247944.64,2,0,1,73200.27,Allemagne,Femme,1
9184,791,54,6,155773.43,4,0,1,38891.35,Espagne,Homme,0
9185,479,31,0,194801.69,2,0,1,104229.73,Allemagne,Femme,1
9186,481,54,14,135717.03,4,1,1,109601.12,France,Homme,1
9187,434,25,2,64780.03,4,0,1,44360.6,Espagne,Femme,1
9188,772,56,14,88688.79,1,0,0,47247.96,Allemagne,Femme,0
9189,831,30,4,223501.35,2,1,1,20429.21,France,Femme,0
9190,699,30,13,13986.99,1,1,1,20614.87,Espagne,Homme,0
9191,739,57,11,147869.97,1,1,1,81346.77,Espagne,Homme,1
9192,430,60,13,93121.01,2,1,0,42130.68,Allemagne,Homme,0
9193,836,45,10,96673.13,4,1,1,185031.95,Allemagne,Femme,0
9194,822,75,5,221142.8,4,1,0,51891.62,France,Homme,1
9195,674,35,14,213455.59,4,1,1,27202.89,Espagne,Femme,0
9196,418,74,12,149710.59,2,1,0,89771.43,France,Femme,1
9197,497,36,8,68229.71,4,1,1,50606.2,Allemagne,Femme,1
9198,797,55,8,118864.09,1,0,1,26427.33,France,Femme,1
9199,365,49,2,102073.35,3,0,0,154254.58,France,Femme,1
9200,656,39,13,88404.51,2,1,1,118063.22,Espagne,Homme,0
9201,454,19,7,25696.39,3,0,0,25547.0,France,Femme,1
9202,514,77,12,135778.47,1,0,1,101583.51,Espagne,Femme,1
9203,837,30,3,75457.82,3,1,1,22184.09,Espagne,Homme,0
9204,550,40,6,165201.99,1,0,1,80548.13,Espagne,Femme,1
9205,546,42,5,79800.98,3,1,1,82208.04,Espagne,Femme,1
9206,775,45,7,107790.87,3,0,0,167251.86,France,Homme,0
9207,534,75,5,13090.09,4,0,1,151027.72,Espagne,Femme,0
9208,671,28,3,248134.52,3,1,1,180934.59,France,Homme,0
9209,614,50,1,126902.6,1,1,1,40995.74,Allemagne,Homme,1
9210,712,41,6,6059.4,1,1,1,113746.41,Espagne,Homme,1
9211,449,19,10,135307.66,1,1,1,18735.24,Espagne,Femme,1
9212,691,47,14,217588.5,2,1,1,167721.57,Allemagne,Femme,0
9213,669,34,12,193138.03,1,0,1,82817.35,France,Femme,1
9214,563,57,10,175226.67,2,1,1,27821.73,Allemagne,Femme,0
9215,627,51,3,34866.16,1,0,1,75061.59,France,Femme,1
9216,511,55,12,164434.27,2,1,0,68078.8,Allemagne,Femme,0
9217,788,39,8,191574.59,3,0,1,156710.22,Espagne,Femme,0
9218,506,22,8,143104.77,3,0,0,38423.11,Espagne,Homme,1
9219,771,65,6,223187.25,1,1,1,117818.43,France,Homme,0
9220,600,57,4,69247.45,2,1,1,161875.05,Allemagne,Femme,1
9221,715,68,2,60536.17,4,1,1,151814.55,France,Homme,0
